18-08-08 14:48:23 --- one package
18-08-08 14:49:26 ---  -522  -127  8291
18-08-08 14:49:26 ---  -526  -127  8305
18-08-08 14:49:26 ---  -531  -125  8313
18-08-08 14:49:26 ---  -537  -123  8322
18-08-08 14:49:26 ---  -548  -131  8324
18-08-08 14:49:26 ---  -553  -135  8322
18-08-08 14:49:26 ---  -565  -140  8311
18-08-08 14:49:26 ---  -559  -139  8303
18-08-08 14:49:26 ---  -559  -137  8293
18-08-08 14:49:26 ---  -550  -136  8288
18-08-08 14:49:26 ---  -541  -140  8287
18-08-08 14:49:26 ---  -534  -148  8289
18-08-08 14:49:26 ---  -525  -147  8294
18-08-08 14:49:26 ---  -517  -145  8291
18-08-08 14:49:26 ---  -518  -137  8291
18-08-08 14:49:26 ---  -524  -131  8289
18-08-08 14:49:26 ---  -532  -124  8294
18-08-08 14:49:26 ---  -544  -126  8299
18-08-08 14:49:26 ---  -555  -125  8311
18-08-08 14:49:26 ---  -555  -123  8302
18-08-08 14:49:26 ---  -556  -122  8298
18-08-08 14:49:26 ---  -550  -119  8289
18-08-08 14:49:26 ---  -542  -123  8280
18-08-08 14:49:26 ---  -542  -128  8281
18-08-08 14:49:26 ---  -538  -134  8271
18-08-08 14:49:26 ---  -542  -137  8268
18-08-08 14:49:26 ---  -535  -144  8258
18-08-08 14:49:26 ---  -544  -145  8260
18-08-08 14:49:26 ---  -540  -145  8262
18-08-08 14:49:26 ---  -542  -142  8261
18-08-08 14:49:26 ---  -537  -133  8267
18-08-08 14:49:26 ---  -530  -127  8260
18-08-08 14:49:26 ---  -529  -127  8269
18-08-08 14:49:26 ---  -534  -128  8273
18-08-08 14:49:26 ---  -547  -131  8277
18-08-08 14:49:26 ---  -558  -135  8277
18-08-08 14:49:26 ---  -563  -136  8275
18-08-08 14:49:26 ---  -559  -141  8270
18-08-08 14:49:26 ---  -546  -141  8277
18-08-08 14:49:26 ---  -532  -142  8282
18-08-08 14:49:26 ---  -523  -138  8285
18-08-08 14:49:26 ---  -517  -138  8286
18-08-08 14:49:26 ---  -514  -131  8279
18-08-08 14:49:26 ---  -514  -133  8276
18-08-08 14:49:26 ---  -516  -128  8274
18-08-08 14:49:26 ---  -524  -137  8279
18-08-08 14:49:26 ---  -533  -142  8280
18-08-08 14:49:26 ---  -539  -143  8279
18-08-08 14:49:26 ---  -534  -142  8277
18-08-08 14:49:26 ---  -528  -140  8270
18-08-08 14:49:26 ---  -523  -136  8260
18-08-08 14:49:26 ---  -527  -141  8252
18-08-08 14:49:26 ---  -536  -139  8250
18-08-08 14:49:26 ---  -547  -137  8252
18-08-08 14:49:26 ---  -547  -141  8261
18-08-08 14:49:26 ---  -544  -142  8272
18-08-08 14:49:26 ---  -539  -149  8278
18-08-08 14:49:26 ---  -530  -143  8276
18-08-08 14:49:26 ---  -527  -142  8276
18-08-08 14:49:26 ---  -528  -130  8281
18-08-08 14:49:26 ---  -534  -126  8288
18-08-08 14:49:26 ---  -539  -116  8295
18-08-08 14:49:26 ---  -548  -115  8302
18-08-08 14:49:26 ---  -540  -118  8297
18-08-08 14:49:27 ---  -541  -121  8294
18-08-08 14:49:27 ---  -527  -128  8288
18-08-08 14:49:27 ---  -521  -135  8285
18-08-08 14:49:27 ---  -511  -140  8283
18-08-08 14:49:27 ---  -511  -144  8281
18-08-08 14:49:27 ---  -509  -149  8277
18-08-08 14:49:27 ---  -515  -144  8279
18-08-08 14:49:27 ---  -520  -141  8277
18-08-08 14:49:27 ---  -527  -138  8270
18-08-08 14:49:27 ---  -530  -135  8271
18-08-08 14:49:27 ---  -537  -136  8266
18-08-08 14:49:27 ---  -531  -133  8280
18-08-08 14:49:27 ---  -530  -134  8289
18-08-08 14:49:27 ---  -530  -134  8301
18-08-08 14:49:27 ---  -534  -131  8304
18-08-08 14:49:27 ---  -542  -133  8301
18-08-08 14:49:27 ---  -543  -128  8300
18-08-08 14:49:27 ---  -544  -128  8300
18-08-08 14:49:27 ---  -540  -126  8293
18-08-08 14:49:27 ---  -542  -124  8289
18-08-08 14:49:27 ---  -542  -124  8277
18-08-08 14:49:27 ---  -548  -124  8281
18-08-08 14:49:27 ---  -551  -128  8290
18-08-08 14:49:27 ---  -553  -130  8292
18-08-08 14:49:27 ---  -551  -129  8296
18-08-08 14:49:27 ---  -543  -122  8299
18-08-08 14:49:27 ---  -523  -118  8288
18-08-08 14:49:27 ---  -510  -119  8277
18-08-08 14:49:27 ---  -498  -128  8269
18-08-08 14:49:27 ---  -500  -133  8261
18-08-08 14:49:27 ---  -515  -133  8274
18-08-08 14:49:27 ---  -531  -136  8285
18-08-08 14:49:27 ---  -545  -139  8296
18-08-08 14:49:27 ---  -553  -143  8296
18-08-08 14:49:27 ---  -545  -148  8291
18-08-08 14:49:27 ---  -536  -148  8281
18-08-08 14:49:27 ---  -531  -146  8272
18-08-08 14:49:27 ---  -529  -144  8271
18-08-08 14:49:27 ---  -533  -141  8271
18-08-08 14:49:27 ---  -534  -141  8276
18-08-08 14:49:27 ---  -537  -132  8274
18-08-08 14:49:27 ---  -533  -129  8281
18-08-08 14:49:27 ---  -534  -120  8281
18-08-08 14:49:27 ---  -527  -118  8289
18-08-08 14:49:27 ---  -519  -118  8294
18-08-08 14:49:28 --- one package
18-08-08 14:49:28 --- -4804  -138  6985
18-08-08 14:49:28 --- -4804  -145  6991
18-08-08 14:49:28 --- -4812  -148  6987
18-08-08 14:49:28 --- -4813  -150  6987
18-08-08 14:49:28 --- -4818  -154  6980
18-08-08 14:49:28 --- -4830  -154  6978
18-08-08 14:49:28 --- -4838  -156  6973
18-08-08 14:49:28 --- -4851  -160  6973
18-08-08 14:49:28 --- -4860  -152  6955
18-08-08 14:49:28 --- -4862  -150  6946
18-08-08 14:49:28 --- -4867  -142  6929
18-08-08 14:49:28 --- -4863  -133  6919
18-08-08 14:49:28 --- -4868  -130  6913
18-08-08 14:49:28 --- -4869  -131  6907
18-08-08 14:49:28 --- -4876  -133  6905
18-08-08 14:49:28 --- -4882  -144  6905
18-08-08 14:49:28 --- -4890  -146  6899
18-08-08 14:49:28 --- -4898  -149  6897
18-08-08 14:49:28 --- -4898  -145  6893
18-08-08 14:49:28 --- -4897  -144  6879
18-08-08 14:49:28 --- -4894  -141  6876
18-08-08 14:49:28 --- -4897  -146  6863
18-08-08 14:49:28 --- -4904  -144  6860
18-08-08 14:49:28 --- -4910  -150  6863
18-08-08 14:49:28 --- -4911  -147  6858
18-08-08 14:49:28 --- -4907  -152  6847
18-08-08 14:49:28 --- -4909  -146  6835
18-08-08 14:49:28 --- -4909  -145  6812
18-08-08 14:49:28 --- -4923  -139  6804
18-08-08 14:49:28 --- -4931  -132  6799
18-08-08 14:49:28 --- -4937  -129  6794
18-08-08 14:49:28 --- -4948  -128  6787
18-08-08 14:49:28 --- -4956  -127  6786
18-08-08 14:49:28 --- -4962  -131  6785
18-08-08 14:49:28 --- -4975  -137  6784
18-08-08 14:49:28 --- -4978  -147  6782
18-08-08 14:49:28 --- -4983  -161  6787
18-08-08 14:49:28 --- -4985  -172  6786
18-08-08 14:49:28 --- -4989  -174  6790
18-08-08 14:49:28 --- -4996  -174  6785
18-08-08 14:49:28 --- -5004  -168  6764
18-08-08 14:49:28 --- -5019  -167  6751
18-08-08 14:49:28 --- -5026  -170  6726
18-08-08 14:49:28 --- -5045  -170  6712
18-08-08 14:49:28 --- -5053  -169  6703
18-08-08 14:49:28 --- -5061  -162  6698
18-08-08 14:49:28 --- -5064  -153  6697
18-08-08 14:49:28 --- -5057  -149  6704
18-08-08 14:49:28 --- -5054  -146  6707
18-08-08 14:49:28 --- -5049  -140  6708
18-08-08 14:49:28 --- -5048  -139  6711
18-08-08 14:49:28 --- -5051  -133  6700
18-08-08 14:49:28 --- -5063  -127  6697
18-08-08 14:49:28 --- -5075  -130  6683
18-08-08 14:49:28 --- -5093  -129  6665
18-08-08 14:49:28 --- -5104  -128  6651
18-08-08 14:49:28 --- -5111  -121  6638
18-08-08 14:49:28 --- -5118  -116  6633
18-08-08 14:49:28 --- -5122  -117  6639
18-08-08 14:49:28 --- -5136  -124  6633
18-08-08 14:49:28 --- -5140  -135  6636
18-08-08 14:49:28 --- -5145  -140  6633
18-08-08 14:49:28 --- -5147  -136  6634
18-08-08 14:49:28 --- -5147  -126  6639
18-08-08 14:49:28 --- -5149  -123  6640
18-08-08 14:49:28 --- -5159  -119  6640
18-08-08 14:49:28 --- -5165  -125  6630
18-08-08 14:49:28 --- -5172  -135  6623
18-08-08 14:49:28 --- -5178  -142  6609
18-08-08 14:49:28 --- -5177  -144  6607
18-08-08 14:49:28 --- -5178  -147  6607
18-08-08 14:49:28 --- -5175  -140  6614
18-08-08 14:49:28 --- -5177  -135  6627
18-08-08 14:49:28 --- -5179  -133  6638
18-08-08 14:49:28 --- -5183  -122  6644
18-08-08 14:49:28 --- -5188  -125  6651
18-08-08 14:49:28 --- -5189  -121  6643
18-08-08 14:49:28 --- -5192  -126  6634
18-08-08 14:49:28 --- -5195  -131  6625
18-08-08 14:49:28 --- -5193  -135  6629
18-08-08 14:49:28 --- -5193  -141  6628
18-08-08 14:49:28 --- -5195  -141  6643
18-08-08 14:49:28 --- -5197  -143  6648
18-08-08 14:49:28 --- -5207  -140  6644
18-08-08 14:49:28 --- -5207  -145  6647
18-08-08 14:49:28 --- -5207  -148  6649
18-08-08 14:49:28 --- -5198  -153  6657
18-08-08 14:49:28 --- -5189  -154  6677
18-08-08 14:49:28 --- -5184  -153  6690
18-08-08 14:49:28 --- -5184  -152  6693
18-08-08 14:49:28 --- -5187  -151  6686
18-08-08 14:49:28 --- -5202  -152  6671
18-08-08 14:49:28 --- -5213  -150  6659
18-08-08 14:49:28 --- -5229  -152  6655
18-08-08 14:49:28 --- -5239  -155  6655
18-08-08 14:49:28 --- -5243  -164  6661
18-08-08 14:49:28 --- -5241  -173  6659
18-08-08 14:49:28 --- -5235  -180  6662
18-08-08 14:49:28 --- -5230  -183  6657
18-08-08 14:49:28 --- -5221  -186  6653
18-08-08 14:49:28 --- -5217  -185  6646
18-08-08 14:49:28 --- -5215  -188  6641
18-08-08 14:49:28 --- -5216  -194  6643
18-08-08 14:49:28 --- -5221  -195  6643
18-08-08 14:49:28 --- -5225  -206  6640
18-08-08 14:49:28 --- -5236  -210  6640
18-08-08 14:49:28 --- -5244  -223  6631
18-08-08 14:49:28 --- -5253  -229  6630
18-08-08 14:49:28 --- -5258  -240  6627
18-08-08 14:49:28 --- -5260  -244  6626
18-08-08 14:49:28 --- -5261  -256  6618
18-08-08 14:49:28 --- -5271  -258  6619
18-08-08 14:49:28 --- -5285  -261  6607
18-08-08 14:49:28 --- -5299  -253  6608
18-08-08 14:49:28 --- -5309  -240  6604
18-08-08 14:49:28 --- -5312  -223  6601
18-08-08 14:49:28 --- -5307  -216  6596
18-08-08 14:49:28 --- -5301  -204  6573
18-08-08 14:49:28 --- -5299  -198  6555
18-08-08 14:49:28 --- -5295  -196  6533
18-08-08 14:49:28 --- -5302  -194  6524
18-08-08 14:49:28 --- -5305  -198  6521
18-08-08 14:49:28 --- -5311  -195  6522
18-08-08 14:49:28 --- -5317  -189  6520
18-08-08 14:49:28 --- -5326  -175  6522
18-08-08 14:49:28 --- -5334  -164  6512
18-08-08 14:49:28 --- -5343  -155  6505
18-08-08 14:49:28 --- -5354  -145  6495
18-08-08 14:49:28 --- -5356  -134  6478
18-08-08 14:49:28 --- -5363  -115  6470
18-08-08 14:49:28 --- -5365  -101  6464
18-08-08 14:49:28 --- -5368   -87  6455
18-08-08 14:49:28 --- -5366   -71  6446
18-08-08 14:49:28 --- -5369   -63  6415
18-08-08 14:49:28 --- -5371   -51  6398
18-08-08 14:49:28 --- -5379   -48  6380
18-08-08 14:49:28 --- -5387   -47  6360
18-08-08 14:49:28 --- -5404   -46  6339
18-08-08 14:49:28 --- -5422   -47  6322
18-08-08 14:49:28 --- -5438   -47  6310
18-08-08 14:49:28 --- -5455   -52  6296
18-08-08 14:49:28 --- -5462   -63  6284
18-08-08 14:49:28 --- -5471   -71  6272
18-08-08 14:49:28 --- -5474   -77  6255
18-08-08 14:49:28 --- -5480   -82  6250
18-08-08 14:49:28 --- -5495   -88  6233
18-08-08 14:49:28 --- -5503   -91  6228
18-08-08 14:49:28 --- -5521   -97  6220
18-08-08 14:49:28 --- -5537   -96  6212
18-08-08 14:49:28 --- -5542   -93  6208
18-08-08 14:49:28 --- -5544   -91  6204
18-08-08 14:49:28 --- -5533   -91  6198
18-08-08 14:49:28 --- -5524   -95  6204
18-08-08 14:49:28 --- -5520   -99  6214
18-08-08 14:49:28 --- -5519  -115  6229
18-08-08 14:49:28 --- -5523  -120  6245
18-08-08 14:49:28 --- -5527  -128  6257
18-08-08 14:49:28 --- -5525  -126  6266
18-08-08 14:49:28 --- -5522  -122  6269
18-08-08 14:49:28 --- -5518  -120  6276
18-08-08 14:49:28 --- -5510  -120  6285
18-08-08 14:49:28 --- -5512  -125  6299
18-08-08 14:49:28 --- -5511  -128  6316
18-08-08 14:49:29 --- -5517  -130  6330
18-08-08 14:49:29 --- -5519  -128  6348
18-08-08 14:49:29 --- -5527  -129  6359
18-08-08 14:49:29 --- -5531  -132  6375
18-08-08 14:49:29 --- -5535  -141  6385
18-08-08 14:49:29 --- -5536  -153  6401
18-08-08 14:49:29 --- -5537  -167  6407
18-08-08 14:49:29 --- -5533  -166  6418
18-08-08 14:49:29 --- -5526  -171  6423
18-08-08 14:49:29 --- -5517  -166  6431
18-08-08 14:49:29 --- -5507  -161  6434
18-08-08 14:49:29 --- -5506  -159  6431
18-08-08 14:49:29 --- -5511  -156  6427
18-08-08 14:49:29 --- -5519  -156  6414
18-08-08 14:49:29 --- -5524  -158  6406
18-08-08 14:49:29 --- -5522  -160  6402
18-08-08 14:49:29 --- -5520  -164  6397
18-08-08 14:49:29 --- -5521  -168  6405
18-08-08 14:49:29 --- -5516  -180  6400
18-08-08 14:49:29 --- -5517  -196  6403
18-08-08 14:49:29 --- -5513  -217  6399
18-08-08 14:49:29 --- -5525  -242  6391
18-08-08 14:49:29 --- -5532  -263  6392
18-08-08 14:49:29 --- -5555  -285  6386
18-08-08 14:49:29 --- -5568  -305  6395
18-08-08 14:49:29 --- -5583  -322  6393
18-08-08 14:49:29 --- -5591  -333  6401
18-08-08 14:49:29 --- -5598  -335  6401
18-08-08 14:49:29 --- -5599  -325  6406
18-08-08 14:49:29 --- -5591  -305  6414
18-08-08 14:49:29 --- -5583  -281  6425
18-08-08 14:49:29 --- -5571  -256  6431
18-08-08 14:49:29 --- -5572  -232  6427
18-08-08 14:49:29 --- -5573  -221  6414
18-08-08 14:49:29 --- -5590  -210  6396
18-08-08 14:49:29 --- -5594  -210  6373
18-08-08 14:49:29 --- -5609  -208  6356
18-08-08 14:49:29 --- -5605  -199  6351
18-08-08 14:49:29 --- -5608  -195  6336
18-08-08 14:49:29 --- -5608  -184  6333
18-08-08 14:49:29 --- -5611  -180  6314
18-08-08 14:49:29 --- -5619  -181  6302
18-08-08 14:49:29 --- -5632  -177  6289
18-08-08 14:49:29 --- -5642  -174  6277
18-08-08 14:49:29 --- -5647  -167  6271
18-08-08 14:49:29 --- -5644  -155  6257
18-08-08 14:49:29 --- -5639  -138  6251
18-08-08 14:49:29 --- -5636  -122  6244
18-08-08 14:49:29 --- -5632  -103  6235
18-08-08 14:49:29 --- -5640   -90  6230
18-08-08 14:49:29 --- -5640   -72  6217
18-08-08 14:49:29 --- -5644   -59  6208
18-08-08 14:49:29 --- -5647   -39  6203
18-08-08 14:49:29 --- -5642   -14  6202
18-08-08 14:49:29 --- -5647     6  6203
18-08-08 14:49:29 --- -5639    25  6216
18-08-08 14:49:29 --- -5653    33  6227
18-08-08 14:49:29 --- -5652    29  6237
18-08-08 14:49:29 --- -5662    19  6244
18-08-08 14:49:29 --- -5659     3  6238
18-08-08 14:49:29 --- -5658   -11  6242
18-08-08 14:49:29 --- -5655   -28  6240
18-08-08 14:49:29 --- -5658   -52  6251
18-08-08 14:49:29 --- -5659   -78  6252
18-08-08 14:49:29 --- -5676  -112  6254
18-08-08 14:49:29 --- -5680  -134  6245
18-08-08 14:49:29 --- -5691  -150  6236
18-08-08 14:49:29 --- -5696  -150  6227
18-08-08 14:49:29 --- -5694  -144  6223
18-08-08 14:49:29 --- -5688  -138  6245
18-08-08 14:49:29 --- -5681  -137  6262
18-08-08 14:49:29 --- -5666  -139  6278
18-08-08 14:49:29 --- -5656  -148  6289
18-08-08 14:49:29 --- -5654  -151  6291
18-08-08 14:49:29 --- -5659  -149  6283
18-08-08 14:49:29 --- -5675  -145  6273
18-08-08 14:49:29 --- -5694  -134  6254
18-08-08 14:49:29 --- -5705  -134  6246
18-08-08 14:49:29 --- -5715  -128  6234
18-08-08 14:49:29 --- -5712  -130  6233
18-08-08 14:49:29 --- -5707  -136  6228
18-08-08 14:49:29 --- -5707  -139  6222
18-08-08 14:49:29 --- -5707  -147  6222
18-08-08 14:49:29 --- -5715  -144  6213
18-08-08 14:49:29 --- -5721  -138  6212
18-08-08 14:49:29 --- -5731  -131  6205
18-08-08 14:49:29 --- -5739  -118  6196
18-08-08 14:49:29 --- -5745  -116  6185
18-08-08 14:49:29 --- -5752  -115  6169
18-08-08 14:49:29 --- -5760  -116  6150
18-08-08 14:49:29 --- -5770  -123  6136
18-08-08 14:49:29 --- -5781  -131  6123
18-08-08 14:49:29 --- -5797  -138  6119
18-08-08 14:49:30 --- one package
18-08-08 14:49:30 --- -4270  -129  7260
18-08-08 14:49:30 --- -4281  -121  7253
18-08-08 14:49:30 --- -4300  -118  7241
18-08-08 14:49:30 --- -4308  -113  7222
18-08-08 14:49:30 --- -4316  -120  7207
18-08-08 14:49:30 --- -4320  -123  7195
18-08-08 14:49:30 --- -4320  -130  7190
18-08-08 14:49:30 --- -4326  -135  7188
18-08-08 14:49:30 --- -4332  -139  7192
18-08-08 14:49:30 --- -4339  -135  7183
18-08-08 14:49:30 --- -4345  -130  7183
18-08-08 14:49:30 --- -4353  -125  7179
18-08-08 14:49:30 --- -4364  -115  7172
18-08-08 14:49:30 --- -4370  -113  7176
18-08-08 14:49:30 --- -4389  -113  7166
18-08-08 14:49:30 --- -4394  -120  7159
18-08-08 14:49:30 --- -4402  -126  7147
18-08-08 14:49:30 --- -4406  -136  7138
18-08-08 14:49:30 --- -4404  -134  7134
18-08-08 14:49:30 --- -4412  -133  7126
18-08-08 14:49:30 --- -4421  -128  7124
18-08-08 14:49:30 --- -4432  -122  7117
18-08-08 14:49:30 --- -4442  -125  7124
18-08-08 14:49:30 --- -4445  -126  7129
18-08-08 14:49:30 --- -4448  -137  7136
18-08-08 14:49:30 --- -4448  -145  7135
18-08-08 14:49:30 --- -4454  -150  7127
18-08-08 14:49:30 --- -4457  -149  7121
18-08-08 14:49:30 --- -4466  -150  7117
18-08-08 14:49:30 --- -4470  -144  7114
18-08-08 14:49:30 --- -4475  -142  7114
18-08-08 14:49:30 --- -4474  -147  7111
18-08-08 14:49:30 --- -4479  -146  7116
18-08-08 14:49:30 --- -4482  -149  7120
18-08-08 14:49:30 --- -4499  -153  7123
18-08-08 14:49:30 --- -4515  -152  7121
18-08-08 14:49:30 --- -4529  -150  7105
18-08-08 14:49:30 --- -4540  -144  7095
18-08-08 14:49:30 --- -4551  -143  7079
18-08-08 14:49:30 --- -4558  -135  7074
18-08-08 14:49:30 --- -4573  -140  7072
18-08-08 14:49:30 --- -4575  -143  7073
18-08-08 14:49:30 --- -4586  -147  7075
18-08-08 14:49:30 --- -4588  -153  7073
18-08-08 14:49:30 --- -4599  -160  7072
18-08-08 14:49:30 --- -4602  -160  7072
18-08-08 14:49:30 --- -4606  -170  7070
18-08-08 14:49:30 --- -4604  -168  7062
18-08-08 14:49:30 --- -4607  -165  7046
18-08-08 14:49:30 --- -4617  -161  7022
18-08-08 14:49:30 --- -4631  -153  6998
18-08-08 14:49:30 --- -4640  -146  6978
18-08-08 14:49:30 --- -4655  -142  6964
18-08-08 14:49:30 --- -4653  -145  6963
18-08-08 14:49:30 --- -4663  -149  6973
18-08-08 14:49:30 --- -4664  -154  6983
18-08-08 14:49:30 --- -4678  -159  6991
18-08-08 14:49:30 --- -4693  -162  6994
18-08-08 14:49:30 --- -4692  -161  6990
18-08-08 14:49:30 --- -4696  -160  6985
18-08-08 14:49:30 --- -4702  -161  6984
18-08-08 14:49:30 --- -4718  -160  6984
18-08-08 14:49:30 --- -4732  -170  6975
18-08-08 14:49:30 --- -4752  -169  6972
18-08-08 14:49:30 --- -4763  -171  6956
18-08-08 14:49:30 --- -4772  -166  6944
18-08-08 14:49:30 --- -4780  -159  6932
18-08-08 14:49:30 --- -4784  -158  6913
18-08-08 14:49:30 --- -4787  -158  6894
18-08-08 14:49:30 --- -4792  -160  6865
18-08-08 14:49:30 --- -4801  -162  6849
18-08-08 14:49:30 --- -4813  -159  6828
18-08-08 14:49:30 --- -4833  -159  6819
18-08-08 14:49:30 --- -4842  -155  6813
18-08-08 14:49:30 --- -4852  -154  6811
18-08-08 14:49:30 --- -4851  -147  6815
18-08-08 14:49:30 --- -4851  -143  6816
18-08-08 14:49:30 --- -4856  -140  6810
18-08-08 14:49:30 --- -4862  -137  6800
18-08-08 14:49:30 --- -4870  -146  6777
18-08-08 14:49:30 --- -4875  -152  6765
18-08-08 14:49:30 --- -4883  -153  6759
18-08-08 14:49:30 --- -4883  -156  6753
18-08-08 14:49:30 --- -4891  -145  6758
18-08-08 14:49:30 --- -4903  -140  6758
18-08-08 14:49:30 --- -4910  -138  6758
18-08-08 14:49:30 --- -4925  -136  6757
18-08-08 14:49:30 --- -4933  -138  6752
18-08-08 14:49:30 --- -4948  -137  6743
18-08-08 14:49:30 --- -4961  -135  6739
18-08-08 14:49:30 --- -4973  -132  6733
18-08-08 14:49:30 --- -4975  -129  6738
18-08-08 14:49:30 --- -4967  -128  6741
18-08-08 14:49:30 --- -4955  -129  6749
18-08-08 14:49:30 --- -4942  -133  6755
18-08-08 14:49:30 --- -4934  -139  6761
18-08-08 14:49:30 --- -4933  -148  6769
18-08-08 14:49:30 --- -4932  -151  6773
18-08-08 14:49:30 --- -4931  -155  6785
18-08-08 14:49:30 --- -4931  -155  6796
18-08-08 14:49:30 --- -4931  -152  6819
18-08-08 14:49:30 --- -4934  -146  6840
18-08-08 14:49:30 --- -4939  -138  6853
18-08-08 14:49:30 --- -4937  -130  6859
18-08-08 14:49:30 --- -4942  -125  6847
18-08-08 14:49:30 --- -4931  -131  6832
18-08-08 14:49:30 --- -4935  -139  6817
18-08-08 14:49:30 --- -4941  -143  6799
18-08-08 14:49:30 --- -4949  -146  6797
18-08-08 14:49:30 --- -4963  -139  6789
18-08-08 14:49:30 --- -4971  -131  6794
18-08-08 14:49:30 --- -4969  -124  6797
18-08-08 14:49:30 --- -4972  -120  6795
18-08-08 14:49:30 --- -4970  -123  6787
18-08-08 14:49:30 --- -4980  -133  6775
18-08-08 14:49:31 --- -4994  -147  6761
18-08-08 14:49:31 --- -5010  -160  6757
18-08-08 14:49:31 --- -5025  -161  6757
18-08-08 14:49:31 --- -5034  -156  6768
18-08-08 14:49:31 --- -5037  -145  6775
18-08-08 14:49:31 --- -5035  -132  6781
18-08-08 14:49:31 --- -5032  -128  6785
18-08-08 14:49:31 --- -5026  -122  6782
18-08-08 14:49:31 --- -5026  -127  6785
18-08-08 14:49:31 --- -5017  -135  6776
18-08-08 14:49:31 --- -5024  -143  6778
18-08-08 14:49:31 --- -5023  -154  6771
18-08-08 14:49:31 --- -5041  -158  6761
18-08-08 14:49:31 --- -5051  -158  6750
18-08-08 14:49:31 --- -5068  -155  6731
18-08-08 14:49:31 --- -5078  -151  6720
18-08-08 14:49:31 --- -5082  -150  6713
18-08-08 14:49:31 --- -5090  -150  6709
18-08-08 14:49:31 --- -5092  -150  6707
18-08-08 14:49:31 --- -5100  -149  6690
18-08-08 14:49:31 --- -5110  -157  6677
18-08-08 14:49:31 --- -5119  -160  6653
18-08-08 14:49:31 --- -5131  -167  6647
18-08-08 14:49:31 --- -5138  -168  6638
18-08-08 14:49:31 --- -5148  -161  6632
18-08-08 14:49:31 --- -5157  -152  6627
18-08-08 14:49:31 --- -5162  -141  6614
18-08-08 14:49:31 --- -5162  -136  6606
18-08-08 14:49:31 --- -5161  -139  6596
18-08-08 14:49:31 --- -5161  -141  6588
18-08-08 14:49:31 --- -5170  -149  6590
18-08-08 14:49:31 --- -5179  -155  6578
18-08-08 14:49:31 --- -5194  -160  6579
18-08-08 14:49:31 --- -5204  -168  6573
